公司ID,公司简称,工商全称,统一信用代码,官网,一句话简介,公司简介,行业,子行业,省,市,成立时间,运营状态,融资总额(万人民币),估值(万人民币),估值(估算-万人民币),年营收(亿元),年度利润(亿元),员工人数,融资时间,轮次,金额,币种,等值人民币(万),投资机构,地址,电话,邮箱,团队姓名,职位
46133.0,数据港,上海数据港股份有限公司,91310000697241508E,,定制数据中心服务提供商,,企业服务,数据服务,上海,静安区,2009-11,运营中,212300.0,839000.0,846000.0,12.45,1.56,422,2014-03-31,A轮,,人民币,,"复祥投资,万丰锦源",上海市静安区江场三路250号9层901室;上海市静安区江场三路250号9层901室,,,,
45914.0,宝信软件,上海宝信软件股份有限公司,91310000607280598W,http://www.baosight.com,企业信息化解决方案供应商,宝信软件是一个企业信息化解决方案供应商，致力于计算机软件研发、数据库系统集成、电子商务、网络应用、办公自动化、软件咨询和技术服务，隶属于上海宝信软件股份有限公司。,企业服务,行业信息化及解决方案,上海,浦东新区,1994-08,运营中,212300.0,7403000.0,7403000.0,129.16,28.2,5714,1994-03-11,IPO上市,88000000.0,人民币,88000000.0,,上海市浦东新区自由贸易试验区郭守敬路515号,021-2037-9999,,王力,创始人
43491.0,博睿数据,北京博睿宏远数据科技股份有限公司,91110105672840619D,http://www.bonree.com/,应用性能管理服务商,博睿宏远是中国领先的应用性能管理服务商，专注用数据赋能IT运维，助力企业提升整体竞争力。为企业建立可视化的全业务链性能管理体系，保障所有层级的性能问题被准确发现和定位，帮助企业快速掌握应用性能对业务的影响，有针对性的快速优化应用性能及IT成本投入，从而提升IT系统对数字化业务的支撑效率及质量，帮助企业降低成本及损失，提升用户体验和业务发展。,企业服务,数据服务,北京,东城区,2008-02,运营中,75100.0,502200.0,365500.0,1.33,-0.925264,483,2020-08-17,IPO上市,731000000.0,人民币,731000000.0,,北京市东城区东中街46号鸿基大厦4层,,,孟曦东,CTO
43491.0,博睿数据,北京博睿宏远数据科技股份有限公司,91110105672840619D,,应用性能管理服务商,,企业服务,数据服务,北京,东城区,2008-02,运营中,75100.0,502200.0,365500.0,1.33,-0.925264,483,2018-01-01,A轮,,人民币,,金浦投资,北京市东城区东中街46号鸿基大厦4层,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,http://www.isoftstone.com,IT服务及行业解决方案提供商,软通动力是一家IT服务及行业解决方案提供商，依托端到端“软件+服务”综合业务能力，公司主营业务覆盖软件技术服务、企业数字化转型服务、智慧城市服务以及云计算与互联网平台服务四大业务领域。,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2022-03-15,IPO上市,4630000000.0,人民币,4630000000.0,,北京市海淀区西北旺东路10号院东区16号楼,010-5874-9000,contact@isoftstone.com,刘天文,创始人
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2020-09-21,战略投资,,人民币,,"云锋基金,毅达资本,兴业资管-兴业证券,光远资本,云晖资本,瑞饶投资,奇亓乂弈,纳维投资",北京市海淀区西北旺东路10号院东区16号楼,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2019-12-26,战略投资,,人民币,,"深创投,朗程资本,中航产融",北京市海淀区西北旺东路10号院东区16号楼,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2016-10-11,战略投资,,人民币,,"天津长城基金,世纪金源,民和资本",北京市海淀区西北旺东路10号院东区16号楼,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2015-12-14,C轮,,人民币,,"红杉中国,华盖资本,春华资本Primavera,易方达基金,华兴新经济基金,金浦投资,君创资本,天壹资本,云晖资本",北京市海淀区西北旺东路10号院东区16号楼,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2015-08-17,战略投资,,人民币,,达晨财智,北京市海淀区西北旺东路10号院东区16号楼,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2014-09-01,退市,,美元,,,北京市海淀区西北旺东路10号院东区16号楼,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2010-12-14,IPO上市,,美元,,,北京市海淀区西北旺东路10号院东区16号楼,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2007-03-19,B轮,45000000.0,美元,283500000.0,"三井物产环球投资,富达投资Fidelity Investments,盈富泰克,永威投资",北京市海淀区西北旺东路10号院东区16号楼,,,,
43479.0,软通动力,软通动力信息技术(集团)股份有限公司,91110108781703664R,,IT服务及行业解决方案提供商,,企业服务,企业IT服务,北京,海淀区,2005-11,运营中,694200.0,3086700.0,2315000.0,191.04,10.08,60000,2006-03-19,A轮,,美元,,"斯道资本(富达亚洲),盈富泰克,永威投资",北京市海淀区西北旺东路10号院东区16号楼,,,,
43247.0,兆日科技,深圳兆日科技股份有限公司,91440300748876299E,http://www.sinosun.com.cn/,从事安全芯片及解决方案等商用密码产品,兆日科技是一家信息安全服务的科技公司，专注于从事安全芯片及解决方案等商用密码产品研制、生产、及销售。,企业服务,企业安全,广东,深圳,2003-04,运营中,61148.0,178000.0,150000.0,2.0,0.54111,680,2012-06-28,IPO上市,,人民币,,,广东省深圳市福田区车公庙深业泰然大厦C栋1605室, 0755-8341-5666 ,tingting.sun@sinosun.com.cn ,魏恺言,CEO
43247.0,兆日科技,深圳兆日科技股份有限公司,91440300748876299E,,从事安全芯片及解决方案等商用密码产品,,企业服务,企业安全,广东,深圳,2003-04,运营中,61148.0,178000.0,150000.0,2.0,0.54111,680,2010-12-24,D轮,4920000.0,美元,30996000.0,"达晨财智,中国平安",广东省深圳市福田区车公庙深业泰然大厦C栋1605室,,,,
43247.0,兆日科技,深圳兆日科技股份有限公司,91440300748876299E,,从事安全芯片及解决方案等商用密码产品,,企业服务,企业安全,广东,深圳,2003-04,运营中,61148.0,178000.0,150000.0,2.0,0.54111,680,2007-06-18,C轮,,美元,,英特尔投资Intel Capital,广东省深圳市福田区车公庙深业泰然大厦C栋1605室,,,,
43247.0,兆日科技,深圳兆日科技股份有限公司,91440300748876299E,,从事安全芯片及解决方案等商用密码产品,,企业服务,企业安全,广东,深圳,2003-04,运营中,61148.0,178000.0,150000.0,2.0,0.54111,680,2004-09-18,B轮,10000000.0,美元,63000000.0,"纪源资本,英特尔投资Intel Capital,华登国际,JAFCO Asia集富亚洲,Pioneer Group",广东省深圳市福田区车公庙深业泰然大厦C栋1605室,,,,
43247.0,兆日科技,深圳兆日科技股份有限公司,91440300748876299E,,从事安全芯片及解决方案等商用密码产品,,企业服务,企业安全,广东,深圳,2003-04,运营中,61148.0,178000.0,150000.0,2.0,0.54111,680,2003-12-01,A轮,3000000.0,美元,18900000.0,JAFCO Asia集富亚洲,广东省深圳市福田区车公庙深业泰然大厦C栋1605室,,,,
43198.0,蓝色光标,北京蓝色光标数据科技股份有限公司,91110000744727456H,http://www.bluefocusgroup.com/,供品牌管理与营销服务商,蓝色光标是一家为大型企业和组织提供品牌管理与营销服务的公司，主营业务为数字整合营销、公共关系、广告策划及代理，活动管理以及国际业务，旗下目前拥有蓝色光标数字营销机构、智扬公关、博思瀚扬等子品牌。,企业服务,销售营销,北京,朝阳区,2002-11,运营中,247100.0,170600.0,150000.0,366.83,-22.74,2521,2021-05-08,IPO上市后,,人民币,,拉卡拉,北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01;北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01,010-5647-8887,bluedigital@bluefocus.com ,,
43198.0,蓝色光标,北京蓝色光标数据科技股份有限公司,91110000744727456H,,供品牌管理与营销服务商,,企业服务,销售营销,北京,朝阳区,2002-11,运营中,247100.0,170600.0,150000.0,366.83,-22.74,2521,2018-03-07,IPO上市后,,人民币,,联想控股,北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01;北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01,,,,
43198.0,蓝色光标,北京蓝色光标数据科技股份有限公司,91110000744727456H,,供品牌管理与营销服务商,,企业服务,销售营销,北京,朝阳区,2002-11,运营中,247100.0,170600.0,150000.0,366.83,-22.74,2521,2016-05-12,IPO上市后,830000000.0000001,人民币,830000000.0000001,蓝瀚科技售股股东京东世纪,北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01;北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01,,,,
43198.0,蓝色光标,北京蓝色光标数据科技股份有限公司,91110000744727456H,,供品牌管理与营销服务商,,企业服务,销售营销,北京,朝阳区,2002-11,运营中,247100.0,170600.0,150000.0,366.83,-22.74,2521,2013-09-18,IPO上市后,530999999.99999994,人民币,530999999.99999994,"深创投,易方达基金,汇添富,西投控股,广发基金,泰达宏利,华商基金",北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01;北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01,,,,
43198.0,蓝色光标,北京蓝色光标数据科技股份有限公司,91110000744727456H,,供品牌管理与营销服务商,,企业服务,销售营销,北京,朝阳区,2002-11,运营中,247100.0,170600.0,150000.0,366.83,-22.74,2521,2010-02-26,IPO上市,677000000.0,人民币,677000000.0,,北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01;北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01,,,,
43198.0,蓝色光标,北京蓝色光标数据科技股份有限公司,91110000744727456H,,供品牌管理与营销服务商,,企业服务,销售营销,北京,朝阳区,2002-11,运营中,247100.0,170600.0,150000.0,366.83,-22.74,2521,2008-06-01,A轮,33000000.0,人民币,33000000.0,达晨财智,北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01;北京市朝阳区酒仙桥北路9号(厂区)10幢二层A5-01,,,,
43177.0,网宿科技,网宿科技股份有限公司,91310000631658829P,http://www.chinanetcenter.com/,提供全球范围内的内容分发与加速,网宿科技是一家互联网业务平台提供商，专注于提供全球范围内的内容分发与加速、服务器托管与租用、以及面向运营商的网络优化解决方案等服务。,企业服务,行业信息化及解决方案,上海,嘉定区,2000-01,运营中,692300.0,2916667.0,1750000.0,50.84,1.94,2846,2019-06-06,IPO上市后,3500000000.0,人民币,3500000000.0,广投集团,上海市嘉定区环城路200号,021-2426-1717,shas@chinanetcenter.com ,刘成彦,董事长
43177.0,网宿科技,网宿科技股份有限公司,91310000631658829P,,提供全球范围内的内容分发与加速,,企业服务,行业信息化及解决方案,上海,嘉定区,2000-01,运营中,692300.0,2916667.0,1750000.0,50.84,1.94,2846,2018-01-26,IPO上市后,3000000000.0,人民币,3000000000.0,腾讯投资,上海市嘉定区环城路200号,,,,
43177.0,网宿科技,网宿科技股份有限公司,91310000631658829P,,提供全球范围内的内容分发与加速,,企业服务,行业信息化及解决方案,上海,嘉定区,2000-01,运营中,692300.0,2916667.0,1750000.0,50.84,1.94,2846,2009-10-30,IPO上市,,人民币,,,上海市嘉定区环城路200号,,,,
43177.0,网宿科技,网宿科技股份有限公司,91310000631658829P,,提供全球范围内的内容分发与加速,,企业服务,行业信息化及解决方案,上海,嘉定区,2000-01,运营中,692300.0,2916667.0,1750000.0,50.84,1.94,2846,2009-09-01,D轮,29000000.0,人民币,29000000.0,"达晨财智,创东方投资",上海市嘉定区环城路200号,,,,
43177.0,网宿科技,网宿科技股份有限公司,91310000631658829P,,提供全球范围内的内容分发与加速,,企业服务,行业信息化及解决方案,上海,嘉定区,2000-01,运营中,692300.0,2916667.0,1750000.0,50.84,1.94,2846,2009-06-15,C轮,14000000.0,人民币,14000000.0,联盛创投,上海市嘉定区环城路200号,,,,
43177.0,网宿科技,网宿科技股份有限公司,91310000631658829P,,提供全球范围内的内容分发与加速,,企业服务,行业信息化及解决方案,上海,嘉定区,2000-01,运营中,692300.0,2916667.0,1750000.0,50.84,1.94,2846,2008-11-20,B轮,40000000.0,人民币,40000000.0,"达晨财智,创东方投资,德诚盛景",上海市嘉定区环城路200号,,,,
43177.0,网宿科技,网宿科技股份有限公司,91310000631658829P,,提供全球范围内的内容分发与加速,,企业服务,行业信息化及解决方案,上海,嘉定区,2000-01,运营中,692300.0,2916667.0,1750000.0,50.84,1.94,2846,2007-06-01,A轮,40000000.0,人民币,40000000.0,"深创投,达晨财智",上海市嘉定区环城路200号,,,,
43144.0,德必,上海德必文化创意产业发展(集团)股份有限公司,91310000572698184Q,http://www.dobechina.com,一家文化创意产业发展服务商,德必是一家文化创意产业发展服务商，致力于为文化创意企业提供舒适、生态、个性化的高品质办公环境，同时为企业提供系统优质的微生态创业环境，助力文化创意企业的持续发展。,企业服务,创业服务,上海,长宁区,2011-04,运营中,134100.0,345000.0,345000.0,7.79,0.415002,461,2021-02-10,IPO上市,690000000.0,人民币,690000000.0,,中国上海市长宁区安化路492号长宁德必易园A座8楼,021-3250-8752,news@dobechina.com,贾波,创始人
43144.0,德必,上海德必文化创意产业发展(集团)股份有限公司,91310000572698184Q,,一家文化创意产业发展服务商,,企业服务,创业服务,上海,长宁区,2011-04,运营中,134100.0,345000.0,345000.0,7.79,0.415002,461,2018-09-26,C轮,,人民币,,招商致远资本,中国上海市长宁区安化路492号长宁德必易园A座8楼,,,,
43144.0,德必,上海德必文化创意产业发展(集团)股份有限公司,91310000572698184Q,,一家文化创意产业发展服务商,,企业服务,创业服务,上海,长宁区,2011-04,运营中,134100.0,345000.0,345000.0,7.79,0.415002,461,2017-05-26,B轮,,人民币,,阳光保险,中国上海市长宁区安化路492号长宁德必易园A座8楼,,,,
43144.0,德必,上海德必文化创意产业发展(集团)股份有限公司,91310000572698184Q,,一家文化创意产业发展服务商,,企业服务,创业服务,上海,长宁区,2011-04,运营中,134100.0,345000.0,345000.0,7.79,0.415002,461,2016-12-07,A轮,,人民币,,"达晨财智,中民投,卓元资本,北京江铜有邻资产管理有限公司",中国上海市长宁区安化路492号长宁德必易园A座8楼,,,,
43144.0,德必,上海德必文化创意产业发展(集团)股份有限公司,91310000572698184Q,,一家文化创意产业发展服务商,,企业服务,创业服务,上海,长宁区,2011-04,运营中,134100.0,345000.0,345000.0,7.79,0.415002,461,2016-09-02,A轮,,人民币,,达晨财智,中国上海市长宁区安化路492号长宁德必易园A座8楼,,,,
43144.0,德必,上海德必文化创意产业发展(集团)股份有限公司,91310000572698184Q,,一家文化创意产业发展服务商,,企业服务,创业服务,上海,长宁区,2011-04,运营中,134100.0,345000.0,345000.0,7.79,0.415002,461,2016-03-28,天使轮,,人民币,,海尔资本,中国上海市长宁区安化路492号长宁德必易园A座8楼,,,,
42483.0,罗科仕,罗科仕科技(北京)股份有限公司,91110105562144225Q,http://www.lucasgchr.com,招聘O2O平台,罗科仕是一个招聘O2O平台，致力于为用户提供高管人才寻访、董事会咨询以及领导力培训和人才培训等一系列服务。,企业服务,人力资源,北京,朝阳区,2011-05,运营中,23900.0,19500.0,19500.0,0.480876,0.068066,77,2024-03-05,IPO上市,6000000.0,美元,37800000.0,,北京市朝阳区新东路8号首开铂郡B1-025,400-699-8232,info@lucasgchr.com,Howard Lee,CEO
42483.0,罗科仕,罗科仕科技(北京)股份有限公司,91110105562144225Q,,招聘O2O平台,,企业服务,人力资源,北京,朝阳区,2011-05,运营中,23900.0,19500.0,19500.0,0.480876,0.068066,77,2018-08-13,退市,,人民币,,,北京市朝阳区新东路8号首开铂郡B1-025,,,,
42483.0,罗科仕,罗科仕科技(北京)股份有限公司,91110105562144225Q,,招聘O2O平台,,企业服务,人力资源,北京,朝阳区,2011-05,运营中,23900.0,19500.0,19500.0,0.480876,0.068066,77,2016-08-04,新三板,,人民币,,,北京市朝阳区新东路8号首开铂郡B1-025,,,,
41682.0,辰安科技,北京辰安科技股份有限公司,91110108783233053A,http://www.gsafety.com/,致力于公共安全和应急技术,辰安科技是一家致力于公共安全和应急技术的科技公司，是一家源于清华大学，由清华控股的高科技企业。产品和服务包括公共安全综合应急、监测监控、预防预警、救援指挥相关系统和装备。,企业服务,企业安全,北京,海淀区,2005-11,运营中,86300.0,150000.0,150000.0,15.39,-1.59,1938,2020-03-15,IPO上市后,,人民币,,中国电信,北京市海淀区丰秀中路3号院1号楼,010-57930171/010-57930999,,郑家升,董事长
41682.0,辰安科技,北京辰安科技股份有限公司,91110108783233053A,,致力于公共安全和应急技术,,企业服务,企业安全,北京,海淀区,2005-11,运营中,86300.0,150000.0,150000.0,15.39,-1.59,1938,2019-04-18,IPO上市后,173000000.0,人民币,173000000.0,中国电子进出口,北京市海淀区丰秀中路3号院1号楼,,,,
41682.0,辰安科技,北京辰安科技股份有限公司,91110108783233053A,,致力于公共安全和应急技术,,企业服务,企业安全,北京,海淀区,2005-11,运营中,86300.0,150000.0,150000.0,15.39,-1.59,1938,2016-07-26,IPO上市,,人民币,,,北京市海淀区丰秀中路3号院1号楼,,,,
41682.0,辰安科技,北京辰安科技股份有限公司,91110108783233053A,,致力于公共安全和应急技术,,企业服务,企业安全,北京,海淀区,2005-11,运营中,86300.0,150000.0,150000.0,15.39,-1.59,1938,2011-09-24,B轮,,人民币,,"瑞为铁道科技,昆冈股权投资",北京市海淀区丰秀中路3号院1号楼,,,,
41682.0,辰安科技,北京辰安科技股份有限公司,91110108783233053A,,致力于公共安全和应急技术,,企业服务,企业安全,北京,海淀区,2005-11,运营中,86300.0,150000.0,150000.0,15.39,-1.59,1938,2010-11-14,A轮,,人民币,,"同方创投,光谷烽火创投,中咨顺景,芜湖金财融资",北京市海淀区丰秀中路3号院1号楼,,,,
41682.0,辰安科技,北京辰安科技股份有限公司,91110108783233053A,,致力于公共安全和应急技术,,企业服务,企业安全,北京,海淀区,2005-11,运营中,86300.0,150000.0,150000.0,15.39,-1.59,1938,2005-11-24,天使轮,,人民币,,轩辕集团,北京市海淀区丰秀中路3号院1号楼,,,,
41663.0,东华软件,东华软件股份公司,911100007226188818,http://www.dhcc.com.cn/,软件和信息系统解决方案提供商,东华软件是一个软件和信息系统解决方案提供商，以应用软件开发、计算机信息系统集成、信息技术服务、网络流控安全产品及互联网+为主要业务，拥有800多项自主知识产权的软件产品。涵盖多种应用与技术平台，用户遍及医疗、金融、电信、电力、政府、交通、国防、科研、煤炭、石化、石油、保险及制造等行业。,企业服务,行业信息化及解决方案,北京,海淀区,2001-01,运营中,301900.0,720000.0,720000.0,118.33,4.11,10000,2020-01-10,IPO上市后,1440000000.0,人民币,1440000000.0,腾讯投资,北京市海淀区知春路紫金数码园东华合创大厦,010-6266-2288,XXD@DHCC.COM.CN,薛向东,CEO
41663.0,东华软件,东华软件股份公司,911100007226188818,,软件和信息系统解决方案提供商,,企业服务,行业信息化及解决方案,北京,海淀区,2001-01,运营中,301900.0,720000.0,720000.0,118.33,4.11,10000,2018-05-28,IPO上市后,1266000000.0,人民币,1266000000.0,腾讯投资,北京市海淀区知春路紫金数码园东华合创大厦,,,,
41663.0,东华软件,东华软件股份公司,911100007226188818,,软件和信息系统解决方案提供商,,企业服务,行业信息化及解决方案,北京,海淀区,2001-01,运营中,301900.0,720000.0,720000.0,118.33,4.11,10000,2006-08-01,IPO上市,313000000.0,人民币,313000000.0,,北京市海淀区知春路紫金数码园东华合创大厦,,,,
41034.0,顶点软件,福建顶点软件股份有限公司,91350000260188521B,http://www.apexsoft.com.cn,行业应用解决方案供应商,顶点软件是一家具有持续自主创新能力的专业平台型软件公司及行业应用解决方案供应商，主要致力于为金融证券、企业、教育及公共服务业提供以业务流程管理(BPM)为核心的信息化解决方案。隶属于福建顶点软件股份有限公司,企业服务,行业信息化及解决方案,福建,福州,2000-10,运营中,42100.0,200500.0,200500.0,6.25,1.74,1954,2017-05-22,IPO上市,401000000.0,人民币,401000000.0,,福建省福州市软件大道89号福州软件园A区13号;福建省福州市软件大道89号福州软件园A区13号 ,0591－8786-6888,,严孟宇,CEO
41034.0,顶点软件,福建顶点软件股份有限公司,91350000260188521B,,行业应用解决方案供应商,,企业服务,行业信息化及解决方案,福建,福州,2000-10,运营中,42100.0,200500.0,200500.0,6.25,1.74,1954,2015-06-23,A轮,,人民币,,金石投资,福建省福州市软件大道89号福州软件园A区13号;福建省福州市软件大道89号福州软件园A区13号 ,,,,
39915.0,安妮股份,厦门安妮股份有限公司,913502002601292498,http://www.anne.com.cn,商务信息用纸研发产销公司,安妮股份是一家以商务信息用纸的研发、生产、销售以及综合应用服务为主的大型企业集团，致力于数字营销服务、彩票营销服务、商务信息纸品营销服务、物联网应用服务，隶属于厦门安妮股份有限公司。,企业服务,办公OA,福建,厦门,1998-09,运营中,28800.0,136500.0,136500.0,3.61,-1.4,308,2008-05-16,IPO上市,273000000.0,人民币,273000000.0,,福建省厦门市集美区杏林锦园南路99号,0592-315-2188,luomeng@anne.com.cn ,张杰,创始人
39915.0,安妮股份,厦门安妮股份有限公司,913502002601292498,,商务信息用纸研发产销公司,,企业服务,办公OA,福建,厦门,1998-09,运营中,28800.0,136500.0,136500.0,3.61,-1.4,308,2007-04-09,A轮,15000000.0,人民币,15000000.0,同创伟业,福建省厦门市集美区杏林锦园南路99号,,,,
39204.0,先进数通,北京先进数通信息技术股份公司,91110108801146341D,http://www.adtec.com.cn,软件解决方案及开发服务商,先进数通是一家软件服务公司，向客户提供以自主平台软件为基础的定制化软件解决方案，软件开发服务。隶属于北京先进数通信息技术股份公司,企业服务,行业信息化及解决方案,北京,海淀区,2000-10,运营中,43300.0,166000.0,166000.0,28.05,1.22,308,2016-09-13,IPO上市,332000000.0,人民币,332000000.0,,北京市海淀区车道沟1号青东商务区D座4-7层,010-6870-0009,,林鸿,CEO
39204.0,先进数通,北京先进数通信息技术股份公司,91110108801146341D,,软件解决方案及开发服务商,,企业服务,行业信息化及解决方案,北京,海淀区,2000-10,运营中,43300.0,166000.0,166000.0,28.05,1.22,308,2012-06-27,天使轮,,人民币,,中关村兴业,北京市海淀区车道沟1号青东商务区D座4-7层,,,李铠,董事长
39204.0,先进数通,北京先进数通信息技术股份公司,91110108801146341D,,软件解决方案及开发服务商,,企业服务,行业信息化及解决方案,北京,海淀区,2000-10,运营中,43300.0,166000.0,166000.0,28.05,1.22,308,2010-01-24,战略投资,,人民币,,握奇数据,北京市海淀区车道沟1号青东商务区D座4-7层,,,,
38055.0,万国数据,万国数据服务有限公司,913205947230335351,http://www.gds-services.com,高可用数据中心基础设施及云平台服务提供商,万国数据是一个高可用数据中心基础设施及云平台服务提供商，向客户提供业务连续管理体系的全面服务，包括高可用性IT基础环境服务、灾难恢复(BC/DR)规划、实施、运行外包服务、测试中心服务、数据中心平台服务、ECC运行监控服务等，致力于推动中国IT外包服务的发展。,企业服务,企业IT服务,北京,朝阳区,2000-09,运营中,1943900.0,2015000.0,2015000.0,100.55,-43,3000,2022-02-22,IPO上市后,620000000.0,美元,3906000000.0,"红杉中国,ST Telemedia Global Data Centres,某亚洲主权财富基金",北京市朝阳区东三环北路甲26号博瑞大厦1008室,010-5322-8000,marketing@gds-services.com,黄伟,创始人 
38055.0,万国数据,万国数据服务有限公司,913205947230335351,,高可用数据中心基础设施及云平台服务提供商,,企业服务,企业IT服务,北京,朝阳区,2000-09,运营中,1943900.0,2015000.0,2015000.0,100.55,-43,3000,2020-11-02,IPO上市,12940000000.0,港元,10352000000.0,,北京市朝阳区东三环北路甲26号博瑞大厦1008室,,,,
38055.0,万国数据,万国数据服务有限公司,913205947230335351,,高可用数据中心基础设施及云平台服务提供商,,企业服务,企业IT服务,北京,朝阳区,2000-09,运营中,1943900.0,2015000.0,2015000.0,100.55,-43,3000,2020-06-23,IPO上市后,505000000.0,美元,3181500000.0,"高瓴投资,ST Telemedia Global Data Centres",北京市朝阳区东三环北路甲26号博瑞大厦1008室,,,,
38055.0,万国数据,万国数据服务有限公司,913205947230335351,,高可用数据中心基础设施及云平台服务提供商,,企业服务,企业IT服务,北京,朝阳区,2000-09,运营中,1943900.0,2015000.0,2015000.0,100.55,-43,3000,2019-03-14,IPO上市后,150000000.0,美元,945000000.0,平安海外控股,北京市朝阳区东三环北路甲26号博瑞大厦1008室,,,,
38055.0,万国数据,万国数据服务有限公司,913205947230335351,,高可用数据中心基础设施及云平台服务提供商,,企业服务,企业IT服务,北京,朝阳区,2000-09,运营中,1943900.0,2015000.0,2015000.0,100.55,-43,3000,2016-11-03,IPO上市,,美元,,,北京市朝阳区东三环北路甲26号博瑞大厦1008室,,,,
38055.0,万国数据,万国数据服务有限公司,913205947230335351,,高可用数据中心基础设施及云平台服务提供商,,企业服务,企业IT服务,北京,朝阳区,2000-09,运营中,1943900.0,2015000.0,2015000.0,100.55,-43,3000,2008-09-01,C轮,45000000.0,美元,283500000.0,"软银中国资本,元禾控股,IFC国际金融公司,光大集团",北京市朝阳区东三环北路甲26号博瑞大厦1008室,,,,
38055.0,万国数据,万国数据服务有限公司,913205947230335351,,高可用数据中心基础设施及云平台服务提供商,,企业服务,企业IT服务,北京,朝阳区,2000-09,运营中,1943900.0,2015000.0,2015000.0,100.55,-43,3000,2007-03-01,B轮,30000000.0,美元,189000000.0,"软银中国资本,IFC国际金融公司,光大集团",北京市朝阳区东三环北路甲26号博瑞大厦1008室,,,,
38055.0,万国数据,万国数据服务有限公司,913205947230335351,,高可用数据中心基础设施及云平台服务提供商,,企业服务,企业IT服务,北京,朝阳区,2000-09,运营中,1943900.0,2015000.0,2015000.0,100.55,-43,3000,2003-01-01,A轮,18000000.0,美元,113400000.0,汉鼎亚太,北京市朝阳区东三环北路甲26号博瑞大厦1008室,,,,
36915.0,三五互联科技,琏升科技股份有限公司,91350200751642792T,https://www.35.com/index.html,云办公整体解决方案的专业服务提供商,35互联是一家云办公整体解决方案的专业服务提供商，基于云计算模式，重点面向广大企业用户、商务人士，创新推出一整套35云办公整体解决方案，融合工作微博、企业邮箱、办公自动化系统(OA)、即时通讯管理(EQ)等云服务及互联网基础应用的网络域名、电子商务网站建设产品，实现跨越桌面互联网、移动互联网，多平台同步的全新办公模式，隶属于厦门三五互联科技股份有限公司,企业服务,综合企业服务,福建,福州,2004-04,运营中,45900.0,229500.0,229500.0,2.45,-0.632319,1000,2010-02-11,IPO上市,459000000.0,人民币,459000000.0,,福建省厦门市火炬高新技术产业开发区软件园二期观日路8号一层,158-8020-8052,,龚少晖,创始人
36915.0,三五互联科技,琏升科技股份有限公司,91350200751642792T,,云办公整体解决方案的专业服务提供商,,企业服务,综合企业服务,福建,福州,2004-04,运营中,45900.0,229500.0,229500.0,2.45,-0.632319,1000,,,,,,,福建省厦门市火炬高新技术产业开发区软件园二期观日路8号一层,,,杨苹,董事
